"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC","ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","NoDevCommits","Number of committers","NoPreviousModifications","bug"
"L74678","BigFloatArrayList.java","src/main/java/org/elasticsearch/common/util/BigFloatArrayList.java","L74670","3","0","1","5","37","75","L72923","BigFloatArrayList.java","src/main/java/org/elasticsearch/common/util/BigFloatArrayList.java","L72915","3","0","37","1","511","2","3","0"
"L74679","BigIntArray.java","src/main/java/org/elasticsearch/common/util/BigIntArray.java","L74670","7","0","0","0","56","94","L72924","BigIntArray.java","src/main/java/org/elasticsearch/common/util/BigIntArray.java","L72915","7","0","56","1","511","3","5","0"
"L74680","BigLongArray.java","src/main/java/org/elasticsearch/common/util/BigLongArray.java","L74670","9","0","0","0","72","111","L72925","BigLongArray.java","src/main/java/org/elasticsearch/common/util/BigLongArray.java","L72915","9","0","72","0","511","4","5","0"
"L74681","BigObjectArray.java","src/main/java/org/elasticsearch/common/util/BigObjectArray.java","L74670","7","0","0","0","52","89","L72926","BigObjectArray.java","src/main/java/org/elasticsearch/common/util/BigObjectArray.java","L72915","7","0","52","0","511","2","2","0"
"L74682","BloomFilter.java","src/main/java/org/elasticsearch/common/util/BloomFilter.java","L74670","40","0","7","12","332","558","L72927","BloomFilter.java","src/main/java/org/elasticsearch/common/util/BloomFilter.java","L72915","40","0","332","0","1466","3","3","0"
"L74683","ByteArray.java","src/main/java/org/elasticsearch/common/util/ByteArray.java","L74670","1","0","5","0","8","50","L72928","ByteArray.java","src/main/java/org/elasticsearch/common/util/ByteArray.java","L72915","1","0","8","0","511","1","1","0"
"L74684","ByteUtils.java","src/main/java/org/elasticsearch/common/util/ByteUtils.java","L74670","15","0","13","0","89","141","L72929","ByteUtils.java","src/main/java/org/elasticsearch/common/util/ByteUtils.java","L72915","15","0","89","0","511","1","1","0"
"L74685","CollectionUtils.java","src/main/java/org/elasticsearch/common/util/CollectionUtils.java","L74670","11","0","5","9","138","203","L72930","CollectionUtils.java","src/main/java/org/elasticsearch/common/util/CollectionUtils.java","L72915","11","0","138","0","31","3","5","1"
"L74686","DoubleArray.java","src/main/java/org/elasticsearch/common/util/DoubleArray.java","L74670","1","0","5","0","7","48","L72931","DoubleArray.java","src/main/java/org/elasticsearch/common/util/DoubleArray.java","L72915","1","0","7","0","89","1","1","0"
"L74687","IntArray.java","src/main/java/org/elasticsearch/common/util/IntArray.java","L74670","1","0","4","0","6","43","L72932","IntArray.java","src/main/java/org/elasticsearch/common/util/IntArray.java","L72915","1","0","6","1","89","3","3","0"
"L74688","LongArray.java","src/main/java/org/elasticsearch/common/util/LongArray.java","L74670","1","0","5","0","7","48","L72933","LongArray.java","src/main/java/org/elasticsearch/common/util/LongArray.java","L72915","1","0","7","0","511","2","2","0"
"L74689","MinimalMap.java","src/main/java/org/elasticsearch/common/util/MinimalMap.java","L74670","1","0","0","12","39","71","L72934","MinimalMap.java","src/main/java/org/elasticsearch/common/util/MinimalMap.java","L72915","1","0","39","0","246","1","1","0"
"L74690","ObjectArray.java","src/main/java/org/elasticsearch/common/util/ObjectArray.java","L74670","1","0","3","0","5","38","L72935","ObjectArray.java","src/main/java/org/elasticsearch/common/util/ObjectArray.java","L72915","1","0","5","0","89","1","1","0"
"L74691","SlicedDoubleList.java","src/main/java/org/elasticsearch/common/util/SlicedDoubleList.java","L74670","18","0","0","14","121","163","L72936","SlicedDoubleList.java","src/main/java/org/elasticsearch/common/util/SlicedDoubleList.java","L72915","18","0","121","0","1466","1","1","0"
"L74692","SlicedLongList.java","src/main/java/org/elasticsearch/common/util/SlicedLongList.java","L74670","18","0","0","14","122","164","L72937","SlicedLongList.java","src/main/java/org/elasticsearch/common/util/SlicedLongList.java","L72915","18","0","122","0","1466","1","2","0"
"L74693","SlicedObjectList.java","src/main/java/org/elasticsearch/common/util/SlicedObjectList.java","L74670","9","0","1","10","74","106","L72938","SlicedObjectList.java","src/main/java/org/elasticsearch/common/util/SlicedObjectList.java","L72915","9","0","74","0","1466","1","1","0"
"L74694","UnsafeUtils.java","src/main/java/org/elasticsearch/common/util/UnsafeUtils.java","L74670","10","0","2","0","76","115","L72939","UnsafeUtils.java","src/main/java/org/elasticsearch/common/util/UnsafeUtils.java","L72915","10","0","76","0","511","1","1","1"
"L75594","AbstractRunnable.java","src/main/java/org/elasticsearch/common/util/concurrent/AbstractRunnable.java","L75593","1","0","2","0","6","34","L73812","AbstractRunnable.java","src/main/java/org/elasticsearch/common/util/concurrent/AbstractRunnable.java","L73811","1","0","6","1","4735","1","1","0"
"L75595","AtomicArray.java","src/main/java/org/elasticsearch/common/util/concurrent/AtomicArray.java","L75593","9","0","7","3","64","134","L73813","AtomicArray.java","src/main/java/org/elasticsearch/common/util/concurrent/AtomicArray.java","L73811","9","0","64","0","1466","3","5","0"
"L75596","BaseFuture.java","src/main/java/org/elasticsearch/common/util/concurrent/BaseFuture.java","L75593","12","0","3","3","132","366","L73814","BaseFuture.java","src/main/java/org/elasticsearch/common/util/concurrent/BaseFuture.java","L73811","12","0","132","0","762","2","3","0"
"L75597","ConcurrentCollections.java","src/main/java/org/elasticsearch/common/util/concurrent/ConcurrentCollections.java","L75593","4","0","3","6","55","100","L73815","ConcurrentCollections.java","src/main/java/org/elasticsearch/common/util/concurrent/ConcurrentCollections.java","L73811","4","0","55","0","511","2","7","0"
"L75598","ConcurrentHashMapLong.java","src/main/java/org/elasticsearch/common/util/concurrent/ConcurrentHashMapLong.java","L75593","1","0","2","23","98","150","L73816","ConcurrentHashMapLong.java","src/main/java/org/elasticsearch/common/util/concurrent/ConcurrentHashMapLong.java","L73811","1","0","98","0","4735","1","2","0"
"L75599","ConcurrentMapLong.java","src/main/java/org/elasticsearch/common/util/concurrent/ConcurrentMapLong.java","L75593","1","0","1","4","8","37"
"L75600","CountDown.java","src/main/java/org/elasticsearch/common/util/concurrent/CountDown.java","L75593","5","0","4","1","37","82","L73818","CountDown.java","src/main/java/org/elasticsearch/common/util/concurrent/CountDown.java","L73811","5","0","37","0","1466","1","2","0"
"L75601","EsAbortPolicy.java","src/main/java/org/elasticsearch/common/util/concurrent/EsAbortPolicy.java","L75593","7","0","1","2","42","70","L73819","EsAbortPolicy.java","src/main/java/org/elasticsearch/common/util/concurrent/EsAbortPolicy.java","L73811","7","0","42","1","31","3","9","0"
"L75602","EsExecutors.java","src/main/java/org/elasticsearch/common/util/concurrent/EsExecutors.java","L75593","7","0","2","7","98","159","L73820","EsExecutors.java","src/main/java/org/elasticsearch/common/util/concurrent/EsExecutors.java","L73811","7","0","98","2","4735","3","12","1"
"L75603","EsRejectedExecutionException.java","src/main/java/org/elasticsearch/common/util/concurrent/EsRejectedExecutionException.java","L75593","1","0","1","4","18","46","L73821","EsRejectedExecutionException.java","src/main/java/org/elasticsearch/common/util/concurrent/EsRejectedExecutionException.java","L73811","1","0","18","0","1466","2","3","0"
"L75604","EsThreadPoolExecutor.java","src/main/java/org/elasticsearch/common/util/concurrent/EsThreadPoolExecutor.java","L75593","4","0","1","3","45","79","L73822","EsThreadPoolExecutor.java","src/main/java/org/elasticsearch/common/util/concurrent/EsThreadPoolExecutor.java","L73811","4","0","45","1","1466","3","7","0"
"L75605","KeyedLock.java","src/main/java/org/elasticsearch/common/util/concurrent/KeyedLock.java","L75593","9","0","1","3","56","97","L73823","KeyedLock.java","src/main/java/org/elasticsearch/common/util/concurrent/KeyedLock.java","L73811","9","0","56","0","1466","1","2","0"
"L75606","LoggingRunnable.java","src/main/java/org/elasticsearch/common/util/concurrent/LoggingRunnable.java","L75593","2","0","1","2","18","46","L73824","LoggingRunnable.java","src/main/java/org/elasticsearch/common/util/concurrent/LoggingRunnable.java","L73811","2","0","18","0","4735","1","1","0"
"L75607","PrioritizedCallable.java","src/main/java/org/elasticsearch/common/util/concurrent/PrioritizedCallable.java","L75593","1","0","1","3","30","63","L73825","PrioritizedCallable.java","src/main/java/org/elasticsearch/common/util/concurrent/PrioritizedCallable.java","L73811","1","0","30","0","1466","2","2","0"
"L75608","PrioritizedEsThreadPoolExecutor.java","src/main/java/org/elasticsearch/common/util/concurrent/PrioritizedEsThreadPoolExecutor.java","L75593","17","0","1","5","128","177","L73826","PrioritizedEsThreadPoolExecutor.java","src/main/java/org/elasticsearch/common/util/concurrent/PrioritizedEsThreadPoolExecutor.java","L73811","17","0","128","0","1466","4","8","0"
"L75609","PrioritizedRunnable.java","src/main/java/org/elasticsearch/common/util/concurrent/PrioritizedRunnable.java","L75593","1","0","1","3","29","61","L73827","PrioritizedRunnable.java","src/main/java/org/elasticsearch/common/util/concurrent/PrioritizedRunnable.java","L73811","1","0","29","0","1466","2","2","0"
"L75610","SizeBlockingQueue.java","src/main/java/org/elasticsearch/common/util/concurrent/SizeBlockingQueue.java","L75593","9","0","2","19","148","209","L73828","SizeBlockingQueue.java","src/main/java/org/elasticsearch/common/util/concurrent/SizeBlockingQueue.java","L73811","9","0","148","1","1466","2","3","0"
"L75611","ThreadBarrier.java","src/main/java/org/elasticsearch/common/util/concurrent/ThreadBarrier.java","L75593","10","0","8","5","89","304"
"L75612","UncategorizedExecutionException.java","src/main/java/org/elasticsearch/common/util/concurrent/UncategorizedExecutionException.java","L75593","1","0","1","2","10","37","L73830","UncategorizedExecutionException.java","src/main/java/org/elasticsearch/common/util/concurrent/UncategorizedExecutionException.java","L73811","1","0","10","0","1466","1","1","0"
"L75613","XRejectedExecutionHandler.java","src/main/java/org/elasticsearch/common/util/concurrent/XRejectedExecutionHandler.java","L75593","1","0","2","0","5","33","L73831","XRejectedExecutionHandler.java","src/main/java/org/elasticsearch/common/util/concurrent/XRejectedExecutionHandler.java","L73811","1","0","5","0","4735","1","1","0"
"L77094","ToXContent.java","src/main/java/org/elasticsearch/common/xcontent/ToXContent.java","L77093","2","0","2","20","94","151","L75285","ToXContent.java","src/main/java/org/elasticsearch/common/xcontent/ToXContent.java","L75284","2","0","94","1","474","2","3","0"
"L77095","XContent.java","src/main/java/org/elasticsearch/common/xcontent/XContent.java","L77093","1","0","10","1","15","78","L75286","XContent.java","src/main/java/org/elasticsearch/common/xcontent/XContent.java","L75284","1","0","15","0","4735","1","2","0"
"L77096","XContentBuilder.java","src/main/java/org/elasticsearch/common/xcontent/XContentBuilder.java","L77093","122","0","4","133","1008","1209","L75287","XContentBuilder.java","src/main/java/org/elasticsearch/common/xcontent/XContentBuilder.java","L75284","122","0","1008","1","1466","7","20","0"
"L77097","XContentBuilderString.java","src/main/java/org/elasticsearch/common/xcontent/XContentBuilderString.java","L77093","1","0","1","3","16","46"
"L77098","XContentFactory.java","src/main/java/org/elasticsearch/common/xcontent/XContentFactory.java","L77093","49","0","18","1","167","265","L75289","XContentFactory.java","src/main/java/org/elasticsearch/common/xcontent/XContentFactory.java","L75284","49","0","167","0","1466","3","7","1"
"L77099","XContentGenerator.java","src/main/java/org/elasticsearch/common/xcontent/XContentGenerator.java","L77093","1","0","1","47","54","128","L75290","XContentGenerator.java","src/main/java/org/elasticsearch/common/xcontent/XContentGenerator.java","L75284","1","0","54","0","4735","1","3","0"
"L77100","XContentHelper.java","src/main/java/org/elasticsearch/common/xcontent/XContentHelper.java","L77093","67","0","5","11","357","429","L75291","XContentHelper.java","src/main/java/org/elasticsearch/common/xcontent/XContentHelper.java","L75284","67","0","357","3","1466","3","15","0"
"L77101","XContentParser.java","src/main/java/org/elasticsearch/common/xcontent/XContentParser.java","L77093","1","0","3","37","109","195","L75292","XContentParser.java","src/main/java/org/elasticsearch/common/xcontent/XContentParser.java","L75284","1","0","109","0","34","4","8","0"
"L77102","XContentString.java","src/main/java/org/elasticsearch/common/xcontent/XContentString.java","L77093","1","0","1","1","7","33","L75293","XContentString.java","src/main/java/org/elasticsearch/common/xcontent/XContentString.java","L75284","1","0","7","0","4735","1","1","0"
"L77103","XContentType.java","src/main/java/org/elasticsearch/common/xcontent/XContentType.java","L77093","8","0","1","5","73","124","L75294","XContentType.java","src/main/java/org/elasticsearch/common/xcontent/XContentType.java","L75284","8","0","73","0","1","2","3","0"
"L77106","JsonXContent.java","src/main/java/org/elasticsearch/common/xcontent/json/JsonXContent.java","L77105","2","0","1","11","68","108","L75297","JsonXContent.java","src/main/java/org/elasticsearch/common/xcontent/json/JsonXContent.java","L75296","2","0","68","0","4735","1","6","0"
"L77107","JsonXContentGenerator.java","src/main/java/org/elasticsearch/common/xcontent/json/JsonXContentGenerator.java","L77105","8","0","1","48","263","342","L75298","JsonXContentGenerator.java","src/main/java/org/elasticsearch/common/xcontent/json/JsonXContentGenerator.java","L75296","8","0","263","1","4735","1","7","1"
"L77108","JsonXContentParser.java","src/main/java/org/elasticsearch/common/xcontent/json/JsonXContentParser.java","L77105","31","0","1","24","185","240","L75299","JsonXContentParser.java","src/main/java/org/elasticsearch/common/xcontent/json/JsonXContentParser.java","L75296","31","0","185","0","1466","2","3","0"
"L77347","SmileXContent.java","src/main/java/org/elasticsearch/common/xcontent/smile/SmileXContent.java","L77346","2","0","1","11","66","106","L75536","SmileXContent.java","src/main/java/org/elasticsearch/common/xcontent/smile/SmileXContent.java","L75535","2","0","66","0","4735","1","5","1"
"L77348","SmileXContentGenerator.java","src/main/java/org/elasticsearch/common/xcontent/smile/SmileXContentGenerator.java","L77346","2","0","1","6","70","104","L75537","SmileXContentGenerator.java","src/main/java/org/elasticsearch/common/xcontent/smile/SmileXContentGenerator.java","L75535","2","0","70","0","4735","1","5","0"
"L77349","SmileXContentParser.java","src/main/java/org/elasticsearch/common/xcontent/smile/SmileXContentParser.java","L77346","1","0","1","2","13","40","L75538","SmileXContentParser.java","src/main/java/org/elasticsearch/common/xcontent/smile/SmileXContentParser.java","L75535","1","0","13","0","4735","1","1","0"
